z_1,z_2
-1.7693825210118788,-0.8013345482605749
-1.581794520632376,-0.8673909575848097
-2.4839308195769028,-0.597523393979052
-2.044206330354762,-0.20594030265281305
-1.6931093871537668,-0.6937995755447531
-1.7693940623007252,-0.8687998308899054
-1.731063999430587,-0.10743481198881522
-1.6424750869222158,-0.11806672169212029
-1.6517950882448433,-0.069481651572315
-2.065948574465869,-0.1369311981963407
-2.036853465235336,-0.7882645470031042
-1.7177586880137157,-0.3391799771325368
-1.5404378006777386,-0.8456765391390304
-1.604836435395312,-0.9588262577657479
-1.9387630290014333,-0.4897254349201725
-1.9435284402857382,-0.33213119370723276
-2.3569167257988664,-0.9881504563235485
-1.6977540830767377,-0.7629548190052622
-1.971756538067673,-0.8308177736692793
-2.0061236778729272,-0.5239253369056035
-2.148530054672868,-0.04091217899080135
-1.8047823424928535,-0.45264131699286025
-2.184959920279938,-0.6255488471075075
-1.5055194371268588,-0.7327427174294238
-2.40217052455267,-0.11167168751174739
-1.538997520172274,-0.8664557728461201
-2.1819377176627652,-0.10979332767328187
-1.8831769713255693,-0.2893311962008993
-1.7165090842946618,-0.9088558327230172
-2.444526703800923,-0.031121013069087544
-1.9676307482722288,-0.1948313844326085
-1.7506574324276793,-0.8946751806421701
-1.940371803677114,-0.39919201054934006
-1.6339719139348254,-0.3073109137150011
-2.259972783551148,-0.9249600864281962
-1.867717266188758,-0.22547054295331226
-1.54264380814499,-0.12651600621151415
-1.9741004027955111,-0.42925316952406267
-1.8997249260173326,-0.4357418406562328
-2.4700924930072317,-0.7189599510924697
-2.142862171492522,-0.13290092145725263
-2.332407221177896,-0.24726212673633674
-1.9225039985215542,-0.9243321758157897
-2.007100283303939,-0.9821871989522626
-2.250069829746882,-0.7156650204543682
-1.7636570327847483,-0.37066779033917985
-2.101173080464577,-0.7289811703577381
-2.179689293801699,-0.02434781611911363
-1.667364787317336,-0.6076573694197533
-1.8273556431520022,-0.41729305126208793
-1.7675514358324906,-0.4705202624384792
-1.6256349389894225,-0.30718913104596635
-1.8604984234787598,-0.7355061378278591
-2.414904457542405,-0.1347244377993111
-1.9691004384878346,-0.494360018911009
-2.2535710711388135,-0.11125620868764619
-1.556517473024144,-0.2019109138887759
-2.050941613301662,-0.4599197440103352
-1.9595494431648048,-0.9105815969574863
-2.2693068993740213,-0.3394936321572176
-2.2602646836348006,-0.6243478608669889
-2.4117340924027846,-0.39808030516176274
-2.142759548561731,-0.18298839439720282
-2.4027070094392657,-0.6285904025781363
-2.28077184678976,-0.07056595597777271
-2.0371506969064423,-0.741234976218189
-1.8134472736676543,-0.26543761589501735
-1.5768082618576515,-0.9425095107360402
-1.8379976741296615,-0.4204889354997313
-1.785568894422525,-0.9739666153441604
-2.2551424836533442,-0.5296247783530188
-1.7920991271020803,-0.042889857060862124
-2.003363813649521,-0.4050593858526462
-1.6907408313261918,-0.0704026215548249
-2.2085431483899325,-0.2965532252957708
-2.274070812973247,-0.2699764772862292
-1.5311621502772041,-0.04217948415861561
-2.2593428306904713,-0.6956665031132355
-2.4006548564281727,-0.38383858008784066
-1.5061424048329086,-0.8824768173381039
-1.9688576365005441,-0.8187137349212108
-2.248763689375807,-0.4246390101649703
-1.991838563916197,-0.24399977056329114
-1.8225252807390329,-0.9016729398389032
-1.7645064712005485,-0.3518262523300719
-1.6573683080183308,-0.5280813374099428
-2.021381559980857,-0.13997622714300773
-1.629224378735179,-0.5032644256397212
-1.9553946215243854,-0.3823578409110783
-2.4004926129762416,-0.3658352304332666
-2.1040139930480484,-0.07262124314992502
-2.0550616852936443,-0.6532341393042478
-2.0113683233442745,-0.4269494549523417
-2.3221738511218133,-0.28016005732896854
-2.353916226746935,-0.1525801567216939
-2.39829277512776,-0.9503228781817781
-2.4494526335871343,-0.4141131484295526
-2.0168200588199676,-0.12198678219406545
-2.2808361232783696,-0.42724605569765184
-1.856971479054109,-0.9469519476945002
-2.0803654623326486,-0.029658823387803568
-1.5433494170241269,-0.22611876498824346
-1.8544512513336562,-0.7388312670365231
-2.0650549679263155,-0.8777876296495344
-1.6887698382790486,-0.7726891857249358
-2.1608860387719773,-0.33980773255971086
-1.5138104278770583,-0.1576465273523373
-2.4573550151568875,-0.4212198791079961
-2.2341327354302547,-0.7844748983770268
-2.016139592176872,-0.8199580783324092
-1.9556000667881348,-0.12216127142073352
-1.6729858145118612,-0.23999436247124029
-1.655491300893647,-0.7974421932764297
-2.1924673473016156,-0.45405658730140686
-1.8150365461163869,-0.935620222148038
-2.2246866609057916,-0.4276726492281012
-1.6061774780541644,-0.8306389083691577
-2.00496178890843,-0.7944431098044615
-1.9463764618826227,-0.9922757506805566
-2.4477222693173912,-0.7751116447220204
-1.7135293781475618,-0.37042632226518324
-2.475377685042683,-0.5508307538158029
-2.329251558772673,-0.7459534104737584
-1.6738958984957546,-0.7135467479820082
-1.7409450783081788,-0.24676991369755508
-1.9075933432228975,-0.1856419820291073
-1.936800630383869,-0.8322526087769573
-1.8731766784233748,-0.14910909429617902
-1.9591452782605026,-0.27643528292132014
-1.954363626377493,-0.38121232624356216
-2.1550528250000776,-0.8661650788510828
-2.0198206674999843,-0.9787178140816928
-1.7665283873773319,-0.7771589756719727
-1.693437555839671,-0.23226292243657498
-1.9869595833269291,-0.40087545473513964
-1.6482405913159872,-0.7195141636299097
-2.0656341899142654,-0.5893574586081894
-2.3804209804140286,-0.3557840577766389
-1.7610686226190375,-0.8448639242846361
-2.291771421858409,-0.38474899582474575
-2.2387258852873506,-0.5175518083347855
-2.001351498868365,-0.5337770096388774
-2.3671630356842663,-0.9364849994019787
-2.2953425057766537,-0.9883697566219064
-1.8706346418753075,-0.09444429071654248
-1.7295010276711673,-0.05058905478674214
-2.3131841205684975,-0.5942678542660444
-1.8486773077287866,-0.7822543420244733
-1.5589656898927564,-0.27086007505236165
-2.411889088981478,-0.7636404067233439
-2.0528003675496374,-0.9304944021449331
-2.1341666352318205,-0.9799043721792603
-1.761794933102799,-0.9425441315014718
-1.6419690582280202,-0.8054711402451081
-1.8103086013024998,-0.7362687645181516
-1.679214438398022,-0.5991049162597394
-2.0121345205651284,-0.2868478430590804
-1.9059425101869747,-0.7228310318763385
-2.2011568147970535,-0.7566896101745132
-1.8210058000251903,-0.34379438626204484
-2.040076592714677,-0.6358963256832343
-2.4788802040829605,-0.9241914951915488
-1.5567051895172581,-0.20075158600874898
-2.4511386693097807,-0.08786736705068787
-1.9086868961148606,-0.05515243115239621
-2.2507431923182297,-0.12366613974576668
-2.061371801436846,-0.40148082210827696
-1.983092304251149,-0.7700837751298559
-1.897287580227174,-0.8746708640499542
-1.573693846022159,-0.014178525947823761
-2.347797730243492,-0.9643789087607845
-2.4103218388929504,-0.7740800590752118
-2.241405658495788,-0.7769566946655435
-2.0722240753167607,-0.3641765171306668
-1.7822878065973584,-0.8257500181074153
-2.0612143200918935,-0.17624549938345702
-2.010338563330248,-0.593528730331984
-1.5390497993376093,-0.5758744545001083
-1.5702131673887152,-0.9445687801169455
-2.225564944135106,-0.5239773374924174
-2.4205883694186205,-0.3823252958255924
-2.0018516642945343,-0.4665008554574187
-1.8376738454340769,-0.7957771956112301
-1.7872570354778508,-0.7260226314148416
-2.4382722946154116,-0.5308760643001864
-2.411492665546039,-0.838323769909955
-2.279010368633496,-0.760607797437424
-1.5490335799134751,-0.5290397641268506
-2.460775171931311,-0.3805368580110915
-2.4138771632673164,-0.49345710863309733
-1.8984263212797305,-0.804263700483453
-2.335815821376198,-0.0363359403359782
-1.8368138271434564,-0.9518753207871775
-2.221167335336095,-0.5228523198893221
-1.6504742178342853,-0.978083143529122
-2.088048032752683,-0.5761272180646001
-1.9695115729911514,-0.7708514181371873
-2.3770935327059144,-0.12295091889104137
-2.120786661436488,-0.5998623741367275
-2.1186472384985358,-0.15122981689039805
-1.672329562400288,-0.5230265117666723
-2.1207469226959255,-0.5993701971490752
-2.4514883112449555,-0.3643264862722073
-1.7849562805160426,-0.21095626268976087
-1.888308294775051,-0.3733499170327159
-1.9369969798728524,-0.08670015208460558
-2.0995774690764892,-0.84860749131751
-1.562856765978232,-0.6705352721009269
-2.1667343044373197,-0.764826179074941
-2.3446209230872777,-0.8361555156483221
-1.908432427726206,-0.8492256059898017
-1.9537859896523093,-0.2920872487875519
-1.9188136431665317,-0.3736923741129403
-1.906523967666661,-0.35050554744898654
-1.6076289930918457,-0.014068676029382776
-1.878531738711534,-0.7280956469771526
-2.069252843232788,-0.6259606532144443
-2.3459927400112566,-0.33842239828040477
-2.1477352720029605,-0.3330696462232108
-1.780814055808504,-0.5935703253194868
-1.6431097460585984,-0.9498784873259687
-2.2751365766032894,-0.12054664074443588
-2.45622462973603,-0.7197146457577804
-2.3766445430253356,-0.815079330473462
-1.6478364975599562,-0.3715421210419648
-1.7131938200227026,-0.3298206586870388
-1.6085162610357324,-0.02434569950252563
-2.005915856578909,-0.7042518965093229
-1.6658466920159012,-0.840539058035322
-2.1521854474349547,-0.45266953535097976
-2.0217425014819064,-0.09135421521989306
-1.903772874794044,-0.5377272064034578
-1.98503324530762,-0.3964006801858805
-2.292246792366494,-0.6669741983571771
-2.0954253298479033,-0.93241659235651
-2.476558070096833,-0.7028736022927422
-2.086390940338487,-0.19770279803805757
-1.5015174024145175,-0.5426576625824338
-1.9577216973471625,-0.31925432499127326
-1.9161124742925093,-0.5543968975995589
-2.1869729512304033,-0.44161224282324374
-1.7478578142688712,-0.6695261640689758
-1.55136256863004,-0.3917290632030951
-1.8250464535697803,-0.7453570191013543
-1.7253111928807978,-0.9131995788239674
-2.3202713069208674,-0.47873293922510773
-1.9062134511236328,-0.49035597691569555
-1.65097048472232,-0.8203450126482873
-2.209030823063019,-0.7118956886568539
-2.314890283481157,-0.9344412757220169
-2.0806845162354977,-0.3033906287432545
-1.6216019657512746,-0.017049547761386563
-1.9618005926434845,-0.8219370363773485
-1.7957881100730217,-0.6315716855150512
-2.4273521758779735,-0.04671673984904079
-1.5353257313336846,-0.22166499478347845
-2.1006714505631896,-0.4957134871870781
-1.5992267686283426,-0.24193753233890725
-1.7307717360780905,-0.019361167680539193
-1.5388497878619944,-0.7683526481957529
-1.9183012754831987,-0.48151742408325127
-1.9775233143826516,-0.42870488842257437
-2.47950228796281,-0.15075392418854905
-1.825655624162541,-0.8936593580076557
-1.563881785489062,-0.16107296291363815
-2.4953759063910663,-0.9248500009200971
-2.0638726831668768,-0.8990131144192798
-2.0122492739927935,-0.5684966930468369
-2.2522611005970745,-0.2549221503998367
-2.0335342927030737,-0.7216265570758826
-1.743917833113679,-0.4492340000256526
-2.4241260914289344,-0.7466122425422927
-1.930426853872554,-0.9131951867542799
-2.3087150699564085,-0.7406276976750126
-1.9521397178630893,-0.6747587379306356
-1.5338994897233287,-0.6766559236710771
-2.002371229272109,-0.7256147503203736
-2.3499826699996893,-0.14876511185364627
-1.9051802189565867,-0.7967454457194584
-1.6301958112830328,-0.35628415537911196
-1.6846342934806287,-0.2086402068546388
-1.7078321766319302,-0.05696356698130256
-2.175681951681017,-0.8951767141988947
-2.2391016944908917,-0.7491482171785551
-1.5205525840160063,-0.7168790231799035
-1.824554858039697,-0.23608032375612997
-1.9493500257422933,-0.7918805763493671
-1.9978823707879774,-0.0014150913506946194
-1.8276605148428022,-0.319373843096167
-2.3287088393511928,-0.19022899635054202
-2.3717427106276694,-0.003979438815943981
-1.6608966042274211,-0.05963933909958963
-1.789949942808164,-0.6183066015956861
-1.8056349160687382,-0.010684603318261043
-2.1843866059763077,-0.7943618542622028
-2.4814932336627926,-0.1267806782021922
-2.2174887419978884,-0.07030841520010445
-2.4161989332848925,-0.5554091206864368
-1.6883304366512721,-0.3425453595543123
-1.7696583665616723,-0.9036958166478922
-1.8398071638994655,-0.278890491881567
-1.7289940206300065,-0.5094252773605372
-1.519341320854322,-0.13984829469168414
-1.7198823349773336,-0.15565678293335428
-2.047201947885413,-0.14442438139824532
-1.8149654117463347,-0.8529454114996562
-1.723583237946535,-0.5851603088055097
-1.667761049683938,-0.559323467372312
-1.6990280571201417,-0.5570513409088922
-1.7726053318991808,-0.44174002601351137
-2.1680260038949823,-0.6063376222347586
-2.1756005538054377,-0.7780072447543555
-2.263495342279123,-0.37641111801880045
-1.9664505126623064,-0.14112858237492132
-1.7355474095719474,-0.7478362439238571
-2.353387105413577,-0.9442314342892053
-1.6996968843150109,-0.5247251037550532
-1.541114319099622,-0.3660055612368923
-2.456022793726043,-0.4739480778619791
-1.6519260598116754,-0.06544426384777713
-2.447700643743406,-0.6591594899604148
-1.7964912601999703,-0.34654670987973013
-2.128386394464441,-0.0239761185706171
-1.6729929658558274,-0.12560933747585445
-1.53797312276851,-0.7748203817975882
-2.474167079982836,-0.2755297831963234
-1.6694878468060361,-0.9541341354371363
-1.544581660280044,-0.10436381726962485
-2.2446565774466682,-0.16193470471112859
-1.8810527074447392,-0.424855364857725
-2.412427081225,-0.005248330782060107
-1.5213437086890262,-0.20116735693470245
-1.6226839492823948,-0.6962125920494991
-2.2451981496761055,-0.20377796506847679
-2.477380885297954,-0.6493304484611115
-1.5510605981083234,-0.28348676091173264
-1.9893839046087067,-0.12591862378244212
-2.107436378086177,-0.9451454416710702
-2.257749738122197,-0.3260705704040979
-2.1860443057533794,-0.043107962823869306
-1.873074067402627,-0.04776858395274519
-1.9378155387896894,-0.3655464740030192
-2.4290869636476176,-0.5186133017380542
-1.5093858843507306,-0.19852672374612634
-2.1741888251804697,-0.17689327675240163
-1.686292377776148,-0.17660086604470027
-2.1578452016028664,-0.0009083698818086461
-2.360637088773413,-0.07932875235056758
-1.7719855466439083,-0.47887845524215067
-2.2067537542981066,-0.8997058048951385
-2.3265275841915765,-0.7657181832249443
-1.881254912525837,-0.34604644012775465
-1.5159785476880998,-0.18601676663143152
-1.949181076096377,-0.9916015222515842
-2.407530531817783,-0.8639723709720897
-2.35855579005686,-0.5207424783772178
-2.247882471994741,-0.24147914337559984
-1.5010748105067888,-0.2657519897876689
-1.7941484278314062,-0.09271394427791935
-2.1750804267681936,-0.8716373223905044
-2.246009065763297,-0.9003850969018606
-2.241633263204762,-0.5639024955112848
-1.9672100953178107,-0.9401889077873922
-1.6857856567352607,-0.1395011380615927
-2.368668993026189,-0.383174722173215
-2.0376708973129642,-0.01690780124800051
-1.7800089571400388,-0.27246035396632495
-2.0988275478376672,-0.10237182091536756
-2.114619691169959,-0.7696531144626146
-1.7573279001558841,-0.5657457931119553
-1.7226767010973425,-0.7976870718292393
-1.5216331372959466,-0.5194883862537392
-1.648585249280247,-0.6737340105910052
-1.7689428889918752,-0.8921225713124872
-1.9987430469496414,-0.015284723424515256
-2.483329851849052,-0.2879108070572737
-2.1993547092215917,-0.4541048737132506
-2.32535629298918,-0.7682230519309732
-2.4540545212947915,-0.7925414087118157
-2.0838590888697004,-0.6059163204598198
-2.1591613691278737,-0.7009772000187777
-1.9779595778132237,-0.029361426269915225
-2.293477037224649,-0.0028370332794174224
-1.5726889258400363,-0.6297934148067887
-2.2008602575206653,-0.9299653919879656
-2.3312742878877826,-0.3941043190092748
-1.712128697099932,-0.42718567574283217
-2.090162917537409,-0.7705215934340027
-2.420445684259695,-0.7278966620062868
-2.083231259835021,-0.6719371588357901
-2.3840599416245194,-0.8196931699590112
-1.9501658734621534,-0.9180600858821204
-1.784386689969795,-0.8609384617668299
-1.5929620771989965,-0.044186748350433236
-2.4774598723521715,-0.18308015412756384
-2.262827630565362,-0.655691411048358
-2.109419663492763,-0.31304663853217396
-2.400498948961264,-0.8696472272033781
-1.8007459777766792,-0.5543970541913901
-2.1229468283156367,-0.9368920894920713
-1.605399760246111,-0.8956470143606442
-2.0560557790336693,-0.15310803682649898
-1.5204850930274474,-0.584359183692207
-1.5542252535027452,-0.538534570762526
-2.0476905820674505,-0.5223027810239369
-1.94603914877642,-0.7502623598397576
-1.878761866555101,-0.0020004511014181103
-1.9377825138088527,-0.7159121026280908
-2.2907926681819983,-0.7894630807875468
-1.7953633732715382,-0.09970032296427911
-2.499028959501448,-0.3199238055259558
-1.7186626647854188,-0.4926554741743312
-1.9911537421661067,-0.37882668769586236
-1.6297985269776505,-0.6244092900164893
-2.170365429230805,-0.9351698307925855
-2.3704663868710254,-0.91311064396608
-2.433715040632448,-0.9584177227115309
-1.7826668029660777,-0.40936102592789714
-1.5286699252492189,-0.17282405649538746
-1.5467681555056734,-0.6279946965644544
-1.6236699989179975,-0.9436314611201686
-1.7515559435499424,-0.1611587704058709
-1.611009270682203,-0.9255835036415401
-1.6046706319576514,-0.1552086519346607
-1.9446982138133362,-0.9492217479676747
-1.5364111179040527,-0.5724945153696025
-1.5062785712931035,-0.04335230601686879
-1.6431777171752255,-0.4019768549738044
-1.5558706414868029,-0.9083349461808037
-2.021697438347999,-0.18778997878867898
-1.923848400870309,-0.8648228210450767
-2.0731339171045717,-0.9206374157898596
-1.8835452408299918,-0.22790219164389736
-2.1423704253287488,-0.9296304826284681
-1.5617729524055157,-0.7669576769514839
-2.2478329435724054,-0.46856019489268597
-1.7431130883927533,-0.5455444535307518
-2.1872584749606707,-0.1796139511340632
-1.8786369534819924,-0.4843319839312431
-2.4133692767790085,-0.960878474138353
-2.0455605251058913,-0.443764629737029
-2.112599045101388,-0.44180251114685154
-2.3120328263027985,-0.6647915304886334
-2.254265042961239,-0.7452848921153273
-1.5753848783137492,-0.7070089139949026
-1.683627967446893,-0.06291726646079843
-2.0207780005907825,-0.6591972902074145
-2.254140015479296,-0.7310841051340956
-1.8654879074992596,-0.2671767976550472
-1.8241249024938417,-0.6113030693135972
-2.0998718957859435,-0.9294509810439685
-1.8962733036459252,-0.04313224039756758
-2.384819961614217,-0.7308587832357628
-2.226539098538269,-0.8154984642774022
-1.5304205164744995,-0.9665184393982059
-1.7726657140566084,-0.5402137009837991
-2.276615889983784,-0.5946535414215037
-1.9822848503787986,-0.0071540155251668125
-2.4435328030509558,-0.5105501605651346
-2.1976028101088145,-0.6237888659007926
-1.722503027539128,-0.8429586647684322
-2.2751553656586916,-0.2777855862960985
-2.1485514593032553,-0.20176149885526506
-2.418687972923814,-0.6655251474973511
-2.1658528986945265,-0.6282689694102656
-2.188258109057101,-0.18909900041500738
-1.9566873408728094,-0.2265708806661556
-2.275346639948586,-0.8642771877537665
-1.883535771296997,-0.9495623584872299
-2.4969307239747245,-0.4309537399482223
-2.381829046254321,-0.4563065008051602
-2.124728335513829,-0.002616500912713149
-2.4966205185802526,-0.9793976964581677
-2.4752283898817726,-0.9602907884558862
-1.675436532766777,-0.4548226542310907
-2.2952815965770332,-0.8706854425391387
-1.9005913431588595,-0.33357157485341404
-1.668409074367787,-0.4973186320999947
-1.541158021537366,-0.797985347898159
-2.4295693206632767,-0.48429440536658486
-2.472106013330158,-0.9674461385675908
-2.0543103034798427,-0.5967454085598825
-2.461009682570732,-0.47798364033591667
-2.0482380343838913,-0.20246308178842198
-2.3505928060724446,-0.9932700093437989
-1.6469819916141504,-0.44165179777182784
-1.824566655035949,-0.19944724642304823
-1.856436591647466,-0.48952167926120016
-2.339312516843138,-0.3517882111600614
-1.587827620643118,-0.5470552708984258
-2.266188561062229,-0.8025413572870427
-2.1016273084112544,-0.1802035794861212
-1.6046254528355235,-0.2873704941153524
-2.1650249043338943,-0.6071413261732075
-2.1745958688739546,-0.6957843456271776
-2.1024170876766917,-0.8498311632071414
-2.0635594880856933,-0.21280603657124908
-1.8828570102949937,-0.9529672374536244
-2.019001379922419,-0.03919072957529657
-2.3826346308194384,-0.3631345072383637
-1.7845628103581284,-0.9791507738580993
-2.4915363147785907,-0.9098955059778367
-2.4238673069070047,-0.42940400475644747
-1.8178712426369352,-0.23807151189745546
-2.2369014428183798,-0.0009366861783247638
-2.483835473411049,-0.7625776322570144
-1.888634983288565,-0.5312125980556168
-2.296814464942919,-0.5385334489495276
-1.7848064051010826,-0.7381984321698413
-1.7008861203859211,-0.3466738930524219
-2.2020603915093635,-0.7023943343924895
-2.4628405777944655,-0.9373292787986562
-1.883947781367107,-0.5311781501337318
-2.2781952365933655,-0.06990347389668983
-1.9370636980612417,-0.8017828251017752
-2.054711995014001,-0.8038343862880146
-1.5718977665774583,-0.5533367279922686
-1.969459679833596,-0.5740695416155032
-2.429947156840065,-0.9892700520443848
-1.6981564480002689,-0.9233642202661645
-2.271421804158355,-0.6784870632894702
-1.7021191727853977,-0.7474267575965317
-2.000798870943469,-0.9390290165232924
-1.8646402515077987,-0.7829535742629072
-2.028771694205969,-0.5460453791357739
-2.4436344911908146,-0.8105832366022817
-2.4814204360522085,-0.4061520788159767
-2.280326235275618,-0.5017982101525776
-1.6841080163133522,-0.5730544072718662
-2.2028483905772647,-0.8779139407495732
-2.2240138719325824,-0.8033041705275301
-2.151869230864533,-0.12732556071202206
-1.6219103311448186,-0.34676884609058956
-2.10274458514932,-0.06666468807269377
-1.6755156032060607,-0.6008797707637459
-1.6220411125193859,-0.7878139600330761
-2.166525063419344,-0.9535154320473588
-2.393772245418518,-0.6806229046604094
-2.2368614410311096,-0.5066457959079332
-1.636915416435587,-0.7890977418011449
-2.46427724125531,-0.582633728909309
-2.0505599498254448,-0.11989609522050837
-1.7158783112958313,-0.34799627867127925
-2.1402871562991646,-0.04305893427529406
-1.9033049642640023,-0.6880483086631721
-2.47970095652776,-0.9914732011658357
-1.8510672785540718,-0.51251916669141
-1.7966598328039907,-0.2733857653556978
-2.375806051987035,-0.6320895369107404
-1.9246191365321965,-0.02308374984365935
-1.6431981628240626,-0.7080659197290212
-1.56765612710567,-0.00697695319143532
-1.567989960516475,-0.9300358179678955
-1.8540294953526142,-0.12140067834360202
-2.188871260949005,-0.2429162515283877
-1.5307609256243637,-0.47023033983000084
-1.5420304904859874,-0.5768834843550795
-1.9554589928867663,-0.22948274241472422
-1.8173326476849248,-0.37027473554109636
-2.210942028002921,-0.9667261091590607
-2.024207921873081,-0.6147883605348438
-1.541189233408722,-0.3977434994345985
-2.11282712395633,-0.7799306427982916
-2.4558397959279255,-0.9979285976789781
-2.222843721177161,-0.8617378209372504
-1.733492891491871,-0.27408463385142934
-2.1130191259960895,-0.5170404765309854
-1.9237383147355418,-0.3187128417692032
-1.8494567872396859,-0.261190532590041
-1.7138575795419344,-0.21571238938371595
-2.1792399375014186,-0.2640669114181823
-2.0336018576091917,-0.5871017572780809
-1.7466821896558333,-0.12724639517276326
-2.330130903090582,-0.151892011925143
-2.35592200246964,-0.842509956475375
-1.964152572342511,-0.49228311235984734
-1.6638618939454437,-0.522780851290689
-1.6343949705632097,-0.4013512590232584
-1.8134051041749146,-0.9538414961267524
-1.8852056967634776,-0.9145887993346802
-1.5180858197937441,-0.34147542499430517
-1.9622417603952833,-0.43301915959265525
-1.7305854541032653,-0.4620932083033963
-2.20753595609538,-0.06677404708368717
-1.5686640815974813,-0.37502759683058684
-2.397503471503514,-0.2956091430894301
-1.5260036452098946,-0.8946967275084934
-2.442373951264497,-0.34558119131820386
-2.049212155068706,-0.9082522000682431
-2.1371879715364974,-0.43003693681450306
-2.203919769950171,-0.5971258071187846
-2.4618004487283907,-0.18828569996036082
-2.4592932487179024,-0.5874396296226525
-1.8667226775907384,-0.035898907729899676
-2.1186428248452174,-0.8625338064324706
-2.1616347559015217,-0.9776221924009715
-1.8160685850653755,-0.6687006542288189
-2.1793233735599244,-0.9466093289222904
-2.0146670535686946,-0.13741217262846483
-2.0564912687634616,-0.8892510610219275
-2.0781002957320758,-0.5218387971486067
-1.9363103733520044,-0.2435548409921765
-2.2209968070436568,-0.9332261545053672
-2.271551000681579,-0.11735018722508905
-2.381132828247593,-0.08894994047787963
-1.9029680585958122,-0.8364157478905102
-2.0468765991865636,-0.8508396820615273
-1.8198000715994385,-0.47790570036572266
-2.2411756721906233,-0.47101769830129214
-2.4799447308890965,-0.08422769829137922
-2.3219747302728955,-0.23247564388506514
-1.6418704142812388,-0.8039555824574799
-1.8770835002434971,-0.1264625946788065
-1.6429664796636267,-0.6055792862384838
-2.4849908020498863,-0.6219400574636716
-1.864870479457826,-0.6165611896091082
-1.631770711548174,-0.024182517642862944
-2.348239261498525,-0.7059297690594943
-1.6653442667380944,-0.012866225929457742
-1.791349956150735,-0.6889521554481922
-2.3882459421467956,-0.817778786675182
-1.7952366200106118,-0.47382362066744566
-2.1056334834744286,-0.7804499840619643
-1.985087259313287,-0.2914113244788127
-2.2233302937739428,-0.8727654088548965
-2.18255131176601,-0.5532089207730807
-1.790131420451436,-0.8056196295202482
-2.382928974460715,-0.6267927135386834
-2.0788118526455044,-0.6329943412736679
-2.1340111351365683,-0.5231799522453537
-1.8215489202984605,-0.2905464653750722
-1.7201085252171664,-0.288500481655523
-2.28923059442634,-0.30465296956233
-2.3232864642441506,-0.5349102375197796
-1.9501393866236212,-0.18334811309708776
-1.8743547495010773,-0.24706590213305524
-2.127913974189408,-0.22154974062581978
-2.284642687122729,-0.07402740512144812
-2.1423880513874316,-0.8395359473527173
-2.3041477742665375,-0.09546198730307254
-1.625270920251717,-0.5346212236789685
-2.4062114179734237,-0.2768308844592402
-1.8616721697407268,-0.9636804413581547
-2.1883918834456337,-0.21069971777979835
-2.375813727559527,-0.4025484048761897
