z_1,z_2,Generated
-1.4827676742237879,-0.06589982299571251,True
-1.81951002654335,-0.011294886860926612,True
-1.096362625422317,-0.7893065041799728,True
-1.9274483676198786,-0.03178533724750665,True
-1.018226310811158,-0.23016159038625228,True
-1.329626581338819,-0.11973052042661025,True
-1.4902298407975039,-0.8471409700749358,True
-1.9252350144945591,-0.2992283131725293,True
-1.5166211623259191,-0.699751250425795,True
-1.5942887852832972,-0.2139926510529604,True
-1.8996460567124331,-0.023805383979800032,True
-1.188213180819588,-0.15867159238118922,True
-1.5917069229328855,-0.22817173784878997,True
-1.1901723692854262,-0.9503881533392802,True
-1.29784971615141,-0.4004547086381878,True
-1.0399086791475545,-0.40554377195174496,True
-1.0184421862528692,-0.3506778291154924,True
-1.2204414102949002,-0.8180978800467092,True
-1.6414333673299155,-0.6476030737332541,True
-1.803848471644511,-0.1468937071525509,True
-1.508227669788198,-0.3305335448981319,True
-1.4509403537452652,-0.34910992422826315,True
-1.5452146271757314,-0.7861458009440484,True
-1.531220884353703,-0.8545716210738024,True
-1.8126836282932068,-0.9667105074041223,True
-1.8703077193989683,-0.9687561046121002,True
-1.0622080850244258,-0.9139563959135122,True
-1.577699511732738,-0.7113172772711397,True
-1.3433352556491913,-0.3661668922733873,True
-1.2628135468019535,-0.6984794897390076,True
-1.5580368728454095,-0.8238109826044484,True
-1.5221729735767733,-0.9672426074322961,True
-1.1157818061751192,-0.7656230900290574,True
-1.4980515205109741,-0.5598211154850541,True
-1.2916507496939955,-0.22456045145775316,True
-1.8039623014957904,-0.7286763387873104,True
-1.9963992748344443,-0.6108178134224606,True
-1.473623216865566,-0.38124382083826547,True
-1.6934813731911946,-0.9608298584072191,True
-1.62397396357031,-0.2984512948115897,True
-1.533113644048033,-0.9262239809860658,True
-1.01324985320628,-0.6242152871467296,True
-1.5626546081125259,-0.4673234753172296,True
-1.68983152964832,-0.22501393830984817,True
-1.6073120722531837,-0.4493720946640737,True
-1.6428056198272623,-0.8131816173526227,True
-1.4693709747611226,-0.7345407383919991,True
-1.6384518567106392,-0.22523589967188096,True
-1.9162557660015143,-0.5509571273660735,True
-1.8794100713506126,-0.2817641966027705,True
-1.7482365222268486,-0.5023985317145336,True
-1.694312449571274,-0.5407723224264419,True
-1.527796917898988,-0.416586421260141,True
-1.738918321199171,-0.021460533633182344,True
-1.3121072424040008,-0.5913958983319593,True
-1.3290625154775837,-0.6485194261864554,True
-1.3210767296451795,-0.5880812108420053,True
-1.4356297670356264,-0.013310382552285782,True
-1.7699087127517052,-0.9703320070632796,True
-1.9943815009147778,-0.4048552308658563,True
-1.3907945689628067,-0.44136795859525224,True
-1.749388380489393,-0.37849210318579785,True
-1.943526657231755,-0.873180639555334,True
-1.120673200275041,-0.7016425381953747,True
-1.3781667645515452,-0.6438181779514167,True
-1.7004367881331586,-0.39329421592371727,True
-1.2976451896327144,-0.7608674606859684,True
-1.0746092256111353,-0.12051629309678447,True
-1.4279273376267345,-0.5599075517100325,True
-1.91513911396259,-0.5174475094575275,True
-1.0971801146900886,-0.5510290449155976,True
-1.9029095902776523,-0.780076628404887,True
-1.188266103182458,-0.8413591452115136,True
-1.4829746373102697,-0.2527404165577982,True
-1.0995074697452842,-0.22940016339895786,True
-1.9761090558568433,-0.6679021656302722,True
-1.224984811938977,-0.9581865792435023,True
-1.137359541490114,-0.9897038821569798,True
-1.9310077461004131,-0.23800796535382474,True
-1.3854277034019349,-0.8030436942238647,True
-1.4019447470192796,-0.15425110497318284,True
-1.3438218958143548,-0.05992931859000872,True
-1.0603961986040669,-0.2549893232272503,True
-1.767882371623113,-0.9823189776474116,True
-1.549422790480582,-0.020355862654054535,True
-1.6381881744173434,-0.5431417056394868,True
-1.350175448735325,-0.3613559599418098,True
-1.6359260039161878,-0.6128741037781217,True
-1.8403987309161112,-0.2399666099900043,True
-1.6540770602205948,-0.6644673906960353,True
-1.3868098229698682,-0.692518721560283,True
-1.0877329150152006,-0.1994487598424467,True
-1.731719950467363,-0.40886111049296814,True
-1.9078933547643842,-0.9595162854076452,True
-1.268175369617586,-0.5892489300408933,True
-1.0668130133408669,-0.7232137404325943,True
-1.042426978081131,-0.9017857018209464,True
-1.3898210560192386,-0.3842833282245166,True
-1.4389656201290753,-0.8885731015458643,True
-1.7585181615928929,-0.7500662754375366,True
-1.2663825441264605,-0.5547022372125472,True
-1.269550992857459,-0.9964879420466747,True
-1.892894556169402,-0.32853352015947845,True
-1.1921194231167966,-0.5104879923077242,True
-1.6871083691061357,-0.36974382684904816,True
-1.5437804884649238,-0.16102929136190314,True
-1.3097103913648152,-0.33417202434942817,True
-1.4633261034366691,-0.048926005658964766,True
-1.8788632703341173,-0.14386779271799366,True
-1.8594338012823532,-0.19392774966527948,True
-1.5309260175797612,-0.7368245477137029,True
-1.9658951827697808,-0.371353994066956,True
-1.0674759397934657,-0.6021508583492982,True
-1.2721773916111236,-0.4508730065009823,True
-1.1245870031347414,-0.5792163331326228,True
-1.2697993351557484,-0.6423588637708685,True
-1.5503877641064598,-0.41228168724855674,True
-1.524448163844808,-0.3091092056976159,True
-1.403030047506162,-0.6384206372215867,True
-1.5493478011231452,-0.47229881081873826,True
-1.5550634882517693,-0.6362973882251398,True
-1.0743358556401437,-0.767510501924688,True
-1.0616277827874443,-0.17993806381563482,True
-1.0776652558147068,-0.31153508600348334,True
-1.9364685428057822,-0.3405432436487904,True
-1.2201835408173323,-0.6481561360354915,True
-1.5057385233596772,-0.6554874762535239,True
-1.600786430863944,-0.22067475612451692,True
-1.1055729378644457,-0.5058091145005515,True
-1.1297463652331814,-0.5053653038330461,True
-1.3096227671480598,-0.83726000886632,True
-1.998809123326571,-0.3351514892584847,True
-1.951552050246149,-0.9259785451486138,True
-1.648532255338106,-0.6982917294447425,True
-1.3610789257356184,-0.852765617516497,True
-1.960489438169993,-0.052202047454146805,True
-1.6135647843369048,-0.7106474561527134,True
-1.3180206871390818,-0.6680690633501117,True
-1.16029618279296,-0.6268497589396418,True
-1.2218985467871328,-0.19492330316711448,True
-1.0462699133045237,-0.6400451491918305,True
-1.5007715142496347,-0.48152333445257545,True
-1.9354382802775358,-0.8148557182665802,True
-1.8313075977820055,-0.9989655448033389,True
-1.0107052631737996,-0.5421387332943789,True
-1.2049079299646817,-0.5991246933016768,True
-1.846667789546859,-0.16329155841638132,True
-1.88722681222722,-0.14328737311262962,True
-1.6846762596690437,-0.40457271389232563,True
-1.14292583505363,-0.4319379307288653,True
-1.0120674724727272,-0.759869239921127,True
-1.6416732390146658,-0.11961088354719762,True
-1.1922792628507917,-0.056443984139350034,True
-1.3742499988374393,-0.06359797518458987,True
-1.8759329836927159,-0.5052243382223223,True
-1.1173572143780404,-0.8634809824970806,True
-1.423301022672566,-0.08458778602598105,True
-1.91089475601993,-0.31129486534325546,True
-1.718135406652946,-0.06211063658124927,True
-1.962539857277755,-0.2862368797803043,True
-1.5091704715063932,-0.7768003130801366,True
-1.8273984022843774,-0.03859234588455451,True
-1.9810612000741945,-0.770514322476606,True
-1.598195574312384,-0.5322905405647081,True
-1.628161012010833,-0.035932342309474175,True
-1.1975907631333207,-0.93258595880095,True
-1.6380894573095013,-0.14184065124004386,True
-1.450007508119679,-0.3990138079499702,True
-1.1479947737142888,-0.21283566125171705,True
-1.4581180848503776,-0.24340701847899615,True
-1.7403118397354018,-0.6892429497891431,True
-1.3172162503821419,-0.5142161081773235,True
-1.2916950758209556,-0.5167766553175807,True
-1.2935940426966712,-0.7010715261485604,True
-1.4154198045335908,-0.9486483045340505,True
-1.110486359418453,-0.7334980502229255,True
-1.7514040139430933,-0.7182001683777052,True
-1.4745248325836169,-0.8536054379006249,True
-1.587379363229564,-0.1675523605371434,True
-1.2225427259976347,-0.26759347755502016,True
-1.316063548386246,-0.6023009352743373,True
-1.8902570943306718,-0.6522469896918777,True
-1.9017938842952762,-0.6742243720145494,True
-1.0758311437311492,-0.8625390884199822,True
-1.7545330309116758,-0.1896039206573633,True
-1.7569121250515005,-0.6908702185275181,True
-1.8006500533432448,-0.5149068458246834,True
-1.338065211943162,-0.4423487265017072,True
-1.4512793708519052,-0.2865019987977879,True
-1.1439187402697983,-0.9403724379802092,True
-1.711226915803752,-0.8376789300968401,True
-1.1708404603082836,-0.7485849504495861,True
-1.2622400182968079,-0.16545177340690964,True
-1.583429185579376,-0.3557138782602107,True
-1.7950755935910874,-0.34947974804409276,True
-1.2754034036589261,-0.7216602959403794,True
-1.4785749532243484,-0.6376649131485691,True
-1.5441724837024973,-0.9940054617771839,True
-1.2613678435948352,-0.9621349366412464,True
-1.810659975423697,-0.32795562012366675,True
-1.6283245735365837,-0.46633846357741093,True
-1.9290086919676694,-0.48190684599118383,True
-1.6374174697248,-0.6252309389521995,True
-1.1397494723582136,-0.06335140871140221,True
-1.805765000541338,-0.17918849396487935,True
-1.4375742836806475,-0.9563237422137155,True
-1.2982178388605343,-0.07397294607567162,True
-1.5087875689212045,-0.8528371750927453,True
-1.7122638237888508,-0.4876608060036969,True
-1.2028505311632751,-0.35476199304496736,True
-1.8861456784742905,-0.5366071598037967,True
-1.735225180527602,-0.2740547439110945,True
-1.7056956748777954,-0.9990827342007381,True
-1.0048301400084796,-0.07525898499334804,True
-1.8722587066453928,-0.031054159404278137,True
-1.86600117598867,-0.3608329128289821,True
-1.9864708851686013,-0.5676278811012799,True
-1.855121355095502,-0.9043829002122047,True
-1.7408388683223786,-0.39613466528336205,True
-1.7171400324954378,-0.43495365477814263,True
-1.584359132737501,-0.4353488050302752,True
-1.671856926929284,-0.8682016421152373,True
-1.4635935595683207,-0.8849609332975638,True
-1.730134796370793,-0.3636449468056947,True
-1.8355774283369057,-0.8831429037274712,True
-1.6556413436545356,-0.5987492594417564,True
-1.3042447956984193,-0.47118244990888747,True
-1.9484200842790598,-0.620797990789645,True
-1.420816530580015,-0.04004665536694707,True
-1.233786361636635,-0.34447319826089384,True
-1.0704741896300143,-0.05828387942096247,True
-1.6150548068201849,-0.2893289183362677,True
-1.5737824262570714,-0.9332427512965559,True
-1.0941113348700833,-0.008542367214626867,True
-1.0757157119993317,-0.17717405159992716,True
-1.1054725129732403,-0.4154123646866702,True
-1.4401270503527566,-0.09586759249429344,True
-1.6636591298910894,-0.9018551857507808,True
-1.7503376946575504,-0.9489585866967126,True
-1.8368792872462167,-0.6116491818292341,True
-1.9214379070033112,-0.3971779227085691,True
-1.2071230596196547,-0.11567698038787755,True
-1.7317444324536937,-0.7282569786647103,True
-1.7469421272748427,-0.569951083362331,True
-1.2577186505337608,-0.6399603860904293,True
-1.5563165777539738,-0.9746956000143729,True
-1.622640698416982,-0.7608762686421042,True
-1.2742778961463181,-0.844553711828491,True
-1.1992131292114792,-0.9604265782188434,True
-1.1382045959115263,-0.2098743160628862,True
-1.579630452519816,-0.09616351529669498,True
-1.4152206826652793,-0.9513082184387388,True
-1.2005314171843633,-0.34608474252403,True
-1.3866683002311078,-0.5104686656554488,True
-1.74670864514255,-0.6073524101990869,True
-1.9165002782665295,-0.026396020619312455,True
-1.7122702883917305,-0.7251812676333396,True
-1.3078473733106675,-0.05600394973017364,True
-1.9427457835947264,-0.8286448817466162,True
-1.1924650462969062,-0.7122747614107029,True
-1.1909542656764562,-0.14968274548357918,True
-1.6203689433984425,-0.1507630389120208,True
-1.2707867406801405,-0.2809731011456288,True
-1.9975616675866736,-0.10369952228014356,True
-1.923072964811895,-0.6601030506435893,True
-1.43232577411144,-0.30810526607116406,True
-1.7190654873002877,-0.706280109447983,True
-1.0054171114445691,-0.06928818209538745,True
-1.4568312526680123,-0.8566154112348114,True
-1.1433252424664784,-0.3491191351934233,True
-1.1616849886312193,-0.33476567360349296,True
-1.4574191975982767,-0.322526319659003,True
-1.2653493557799245,-0.3854552645227761,True
-1.0370060252659887,-0.8487688268345683,True
-1.936171683930102,-0.44006874420494557,True
-1.9834775695615028,-0.9807654490298852,True
-1.236419297963935,-0.8592246576435656,True
-1.6049305844545776,-0.42807946186598234,True
-1.0692798130852825,-0.05232852346523886,True
-1.075198837198688,-0.48588973294796234,True
-1.0861562950050314,-0.2607977139062234,True
-1.0706202785810004,-0.5766114926560906,True
-1.3473643943207383,-0.6611654697808437,True
-1.217687588219806,-0.9052004400781942,True
-1.8032209958493142,-0.17398158772585604,True
-1.983226910093818,-0.2986367593625171,True
-1.6030555353893852,-0.6068301719719645,True
-1.3714854652689674,-0.10422671700465325,True
-1.4299224150443421,-0.521609405191983,True
-1.9644833791499168,-0.8189875924529638,True
-1.4415828392496435,-0.33531158640974246,True
-1.3591172810302163,-0.6327783403350046,True
-1.7356954000995222,-0.807469089255446,True
-1.6587104687682346,-0.9677627966043978,True
-1.8368333958800387,-0.2546877183221373,True
-1.5103635165521339,-0.12454525216113266,True
-1.050854093309483,-0.18641880629635188,True
-1.0038295236600159,-0.2418338301126871,True
-1.5018942276901956,-0.116133302016036,True
-1.1485543896109545,-0.7036745546161545,True
-1.364961828714679,-0.14506524671926413,True
-1.4641142209939688,-0.7929865166002757,True
-1.06078100477583,-0.490902338715123,True
-1.242675639430356,-0.08148965225298188,True
-1.6013993521626912,-0.8976629982340648,True
-1.9021503696950375,-0.9645611626932299,True
-1.6301993733116167,-0.13184359554332625,True
-1.7044567372421038,-0.924925674719959,True
-1.995435325025247,-0.7354137637301387,True
-1.6241240539424953,-0.4042023814982022,True
-1.151192813710792,-0.6895773143119137,True
-1.1552150400832204,-0.2448997618729576,True
-1.9209504376437079,-0.6276680165129119,True
-1.2565815131836349,-0.04275791999062606,True
-1.3332542009049517,-0.1136911175880988,True
-1.737514207302416,-0.6306487096166026,True
-1.5739660855226485,-0.8681691180700928,True
-1.679191019644785,-0.9505436321778389,True
-1.2503683600580824,-0.7008674131527413,True
-1.3069477377289036,-0.5705801036218086,True
-1.9434744616302986,-0.7474107432143422,True
-1.1874248719668743,-0.5820099897295209,True
-1.9665908870980606,-0.8335901185643997,True
-1.4833622201226122,-0.051692394536761666,True
-1.4808215699898812,-0.11612154565578514,True
-1.0797652806356381,-0.7456928776836825,True
-1.9578752317690247,-0.17171322000025901,True
-1.2206482041731557,-0.9324914930654714,True
-1.0230730248460222,-0.5654527615859875,True
-1.156879801809994,-0.47375018053413764,True
-1.7878222324159005,-0.3966361717202137,True
-1.346142820776063,-0.04775344904685086,True
-1.6182199869215794,-0.69083635537576,True
-1.559089717100849,-0.020736858862068996,True
-1.0887011254958732,-0.3793811180926787,True
-1.0025508141726274,-0.5028078917822643,True
-1.568368991341057,-0.794867807630927,True
-1.9289709135299802,-0.836257680948214,True
-1.4184870928309257,-0.4085544084891205,True
-1.1769082190302025,-0.3790468882029516,True
-1.700930019102929,-0.12736234901562848,True
-1.4262880003803113,-0.37686424787510664,True
-1.8041605502615488,-0.9699651768768909,True
-1.4805353505786059,-0.04017042133382287,True
-1.9409274202956746,-0.9011056338121495,True
-1.8028354815945113,-0.11935053566663345,True
-1.6064893647545047,-0.47923281512295146,True
-1.7942835410428146,-0.7676105035166619,True
-1.0596214052491904,-0.9868571260670524,True
-1.6566108999739222,-0.3519732391203968,True
-1.1681906200949235,-0.8471035650060554,True
-1.8955082778697592,-0.9202470324369705,True
-1.04814761049002,-0.2483352555279007,True
-1.660260025453919,-0.8503671700174963,True
-1.3488914931038791,-0.6008553971022667,True
-1.569499187763368,-0.6332291985977647,True
-1.163719725710829,-0.8583221570140864,True
-1.9863909425517527,-0.24969666971262905,True
-1.306172396694294,-0.05244286770625417,True
-1.2624660910157846,-0.830873682327962,True
-1.7226722301836237,-0.9050462973415195,True
-1.8632946093915654,-0.7408977175686464,True
-1.617567713139613,-0.6698600799901056,True
-1.230913442821257,-0.904123514072532,True
-1.8103855558231268,-0.16916154655682814,True
-1.219851143398508,-0.009849165210750854,True
-1.6472197487195543,-0.13932990591016858,True
-1.366956678854748,-0.17966092889488838,True
